surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,KYC,KYC,/kyc,input,Please Enter First Name,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please Enter First Name""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,KYC,KYC,/kyc,input,Please Enter Last Name,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please Enter Last Name""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,KYC,KYC,/kyc,input,Please Enter Middle Name,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please Enter Middle Name""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,KYC,KYC,/kyc,input,Please Enter Phone Number,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please Enter Phone Number""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,KYC,KYC,/kyc,input,Please Enter Registration IP,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please Enter Registration IP""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,KYC,KYC,/kyc,input,Start Date,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,KYC,KYC,/kyc,select,Under Review,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Under Review""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Logs,Logs,/logs/list,input,End Date,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Logs,Logs,/logs/list,input,Page,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page""}",,Control was not actionable in the fresh page state
admin,Logs,Logs,/logs/list,input,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",,Control was not actionable in the fresh page state
admin,Logs,Logs,/logs/list,select,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",,Control was not actionable in the fresh page state
admin,Logs,Logs,/logs/list,select,Please select,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Please select""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Logs,Logs,/logs/list,input,Start Date,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Logs,Logs,/logs/list,input,"Supports batch query, 1–5000 characters, separated by commas",,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Supports batch query, 1–5000 characters, separated by commas""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Member Management,Member,/member-center/list,select,All,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=ERROR; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""All""}","TimeoutError: locator.click: Timeout 2000ms exceeded.
Call log:
[2m  - waiting for locator('.ant-select-dropdown:visible .ant-select-item-option:not(.ant-select-item-option-disabled)').first()[22m
[2m    - locator resolved to <div title=""Basic"" aria-selected=""true"" data-item=""[object Object]"" class=""ant-select-item ant-select-item-option ant-pro-filed-search-select-option ant-select-item-option-active ant-select-item-option-selected"">…</div>[22m
[2m  - attempting click action[22m
[2m    - waiting for element to be visible, enabled and stable[22m
[2m    - element is visible, enabled and stable[22m
[2m    - scrolling into view if needed[22m
[2m    - done scrolling[22m
[2m    - <input value="""" type=""text"" id=""parent_phone"" placeholder=""Please enter"" class=""ant-input css-jcwvac""/> from <div id=""root"">…</div> subtree intercepts pointer events[22m
[2m  - retrying click action[22m
[2m    - waiting for element to be visible, enabled and stable[22m
[2m    - element is not stable[22m
[2m  - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not stable[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    4 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 500ms[22m",Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Member Management,Member,/member-center/list,select,Channel Filter,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=ERROR; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Channel Filter""}","TimeoutError: locator.click: Timeout 2000ms exceeded.
Call log:
[2m  - waiting for locator('.ant-select-dropdown:visible .ant-select-item-option:not(.ant-select-item-option-disabled)').first()[22m
[2m    - locator resolved to <div title=""All"" aria-selected=""true"" data-item=""[object Object]"" class=""ant-select-item ant-select-item-option ant-pro-filed-search-select-option ant-select-item-option-active ant-select-item-option-selected"">…</div>[22m
[2m  - attempting click action[22m
[2m    - waiting for element to be visible, enabled and stable[22m
[2m    - element is visible, enabled and stable[22m
[2m    - scrolling into view if needed[22m
[2m    - done scrolling[22m
[2m    - <div class=""ant-col ant-col-6 ant-pro-query-filter-row-split css-jcwvac css-jcwvac"">…</div> from <div id=""root"">…</div> subtree intercepts pointer events[22m
[2m  - retrying click action[22m
[2m    - waiting for element to be visible, enabled and stable[22m
[2m    - element is not stable[22m
[2m  - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not stable[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    4 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 500ms[22m",Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Member Management,Member,/member-center/list,input,End Date,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Member Management,Member,/member-center/list,input,Maximum Value,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Maximum Value""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Member Management,Member,/member-center/list,input,Minimum Value,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=INTERACTED; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Minimum Value""}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Member Management,Member,/member-center/list,input,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",,Control was not actionable in the fresh page state
admin,Member Management,Member,/member-center/list,select,Page Size,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",,Control was not actionable in the fresh page state
