order,top_menu,menu_path,page_name,page_route,control_type,action_name,dom_state,risk,execution_status,parameter_plan,target_data_requirement,selector_strategy,selector_ordinal,evidence,note
74,Member Management,Member Management,VIP Check-in Log,/member-management/vip-checkin-log,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
75,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,input,Enter phone number,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Enter phone number""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
76,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,input,Start time,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start time""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
77,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,input,End time,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End time""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
78,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
79,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
80,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
81,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
82,Member Management,Member Management,Inviter Transfer Records,/member-management/inviter-transfer-records,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
83,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,input,Please enter the agent account,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter the agent account""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
84,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
85,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
86,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
87,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
88,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
89,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
90,Agent Management,Agent Management,Agency statistical report,/agency-management/agency-statistical,select,Page Size,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
91,Report Management,Report Management,Game Reports,/report-management/game-reports/list,input,Please enter game name,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Please enter game name""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
92,Report Management,Report Management,Game Reports,/report-management/game-reports/list,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
93,Report Management,Report Management,Game Reports,/report-management/game-reports/list,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
94,Report Management,Report Management,Game Reports,/report-management/game-reports/list,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
95,Report Management,Report Management,Game Reports,/report-management/game-reports/list,input,Page,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
96,Report Management,Report Management,Game Reports,/report-management/game-reports/list,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
